page_id,image_path,section_id,section_name,source_type,content_type,is_index,confidence,secondary_types,needs_review
23-02_manual-t,raw/23 - Manual Transmission/23-02.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-03_manual-t,raw/23 - Manual Transmission/23-03.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-03a_manual-t,raw/23 - Manual Transmission/23-03a.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-03b_manual-t,raw/23 - Manual Transmission/23-03b.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-04_manual-t,raw/23 - Manual Transmission/23-04.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-05_manual-t,raw/23 - Manual Transmission/23-05.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-06_manual-t,raw/23 - Manual Transmission/23-06.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-07_manual-t,raw/23 - Manual Transmission/23-07.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-08_manual-t,raw/23 - Manual Transmission/23-08.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-09_manual-t,raw/23 - Manual Transmission/23-09.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-101_manual-t,raw/23 - Manual Transmission/23-101.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-102_manual-t,raw/23 - Manual Transmission/23-102.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-103_manual-t,raw/23 - Manual Transmission/23-103.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-104_manual-t,raw/23 - Manual Transmission/23-104.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-105_manual-t,raw/23 - Manual Transmission/23-105.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-106_manual-t,raw/23 - Manual Transmission/23-106.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-107_manual-t,raw/23 - Manual Transmission/23-107.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-108_manual-t,raw/23 - Manual Transmission/23-108.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-109_manual-t,raw/23 - Manual Transmission/23-109.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-10_manual-t,raw/23 - Manual Transmission/23-10.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-110_manual-t,raw/23 - Manual Transmission/23-110.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-111_manual-t,raw/23 - Manual Transmission/23-111.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-112_manual-t,raw/23 - Manual Transmission/23-112.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-113_manual-t,raw/23 - Manual Transmission/23-113.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-114_manual-t,raw/23 - Manual Transmission/23-114.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-115_manual-t,raw/23 - Manual Transmission/23-115.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-116_manual-t,raw/23 - Manual Transmission/23-116.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-117_manual-t,raw/23 - Manual Transmission/23-117.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-118_manual-t,raw/23 - Manual Transmission/23-118.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-119_manual-t,raw/23 - Manual Transmission/23-119.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-11_manual-t,raw/23 - Manual Transmission/23-11.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-120_manual-t,raw/23 - Manual Transmission/23-120.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-121_manual-t,raw/23 - Manual Transmission/23-121.jpg,23,Manual Transmission,service_manual,troubleshooting,False,0.95,[],False
23-122_manual-t,raw/23 - Manual Transmission/23-122.jpg,23,Manual Transmission,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
23-12_manual-t,raw/23 - Manual Transmission/23-12.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-13_manual-t,raw/23 - Manual Transmission/23-13.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-14_manual-t,raw/23 - Manual Transmission/23-14.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-15_manual-t,raw/23 - Manual Transmission/23-15.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-165_manual-t,raw/23 - Manual Transmission/23-165.jpg,23,Manual Transmission,service_manual,diagram,False,0.95,[],False
23-166_manual-t,raw/23 - Manual Transmission/23-166.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-167_manual-t,raw/23 - Manual Transmission/23-167.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-168_manual-t,raw/23 - Manual Transmission/23-168.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-168a_manual-t,raw/23 - Manual Transmission/23-168a.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-169_manual-t,raw/23 - Manual Transmission/23-169.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-16_manual-t,raw/23 - Manual Transmission/23-16.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-170_manual-t,raw/23 - Manual Transmission/23-170.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-171_manual-t,raw/23 - Manual Transmission/23-171.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-172_manual-t,raw/23 - Manual Transmission/23-172.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-173_manual-t,raw/23 - Manual Transmission/23-173.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-173a_manual-t,raw/23 - Manual Transmission/23-173a.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-174_manual-t,raw/23 - Manual Transmission/23-174.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-175_manual-t,raw/23 - Manual Transmission/23-175.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-176_manual-t,raw/23 - Manual Transmission/23-176.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-177_manual-t,raw/23 - Manual Transmission/23-177.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-178_manual-t,raw/23 - Manual Transmission/23-178.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-179_manual-t,raw/23 - Manual Transmission/23-179.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-17_manual-t,raw/23 - Manual Transmission/23-17.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-180_manual-t,raw/23 - Manual Transmission/23-180.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-181_manual-t,raw/23 - Manual Transmission/23-181.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-182_manual-t,raw/23 - Manual Transmission/23-182.jpg,23,Manual Transmission,service_manual,specification,False,0.9,"[""diagram""]",False
23-183_manual-t,raw/23 - Manual Transmission/23-183.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-184_manual-t,raw/23 - Manual Transmission/23-184.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-185_manual-t,raw/23 - Manual Transmission/23-185.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-186_manual-t,raw/23 - Manual Transmission/23-186.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-187_manual-t,raw/23 - Manual Transmission/23-187.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-188_manual-t,raw/23 - Manual Transmission/23-188.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-18_manual-t,raw/23 - Manual Transmission/23-18.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-19_manual-t,raw/23 - Manual Transmission/23-19.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-20_manual-t,raw/23 - Manual Transmission/23-20.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-21_manual-t,raw/23 - Manual Transmission/23-21.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-22_manual-t,raw/23 - Manual Transmission/23-22.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-300_manual-t,raw/23 - Manual Transmission/23-300.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-301_manual-t,raw/23 - Manual Transmission/23-301.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-302_manual-t,raw/23 - Manual Transmission/23-302.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-303_manual-t,raw/23 - Manual Transmission/23-303.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-304_manual-t,raw/23 - Manual Transmission/23-304.jpg,23,Manual Transmission,service_manual,procedure,False,0.92,"[""specification""]",False
23-305_manual-t,raw/23 - Manual Transmission/23-305.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-306_manual-t,raw/23 - Manual Transmission/23-306.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-307_manual-t,raw/23 - Manual Transmission/23-307.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-308_manual-t,raw/23 - Manual Transmission/23-308.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-309_manual-t,raw/23 - Manual Transmission/23-309.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-310_manual-t,raw/23 - Manual Transmission/23-310.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-311_manual-t,raw/23 - Manual Transmission/23-311.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-312_manual-t,raw/23 - Manual Transmission/23-312.jpg,23,Manual Transmission,service_manual,procedure,False,0.92,"[""specification""]",False
23-313_manual-t,raw/23 - Manual Transmission/23-313.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-314_manual-t,raw/23 - Manual Transmission/23-314.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-315_manual-t,raw/23 - Manual Transmission/23-315.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-316_manual-t,raw/23 - Manual Transmission/23-316.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-317_manual-t,raw/23 - Manual Transmission/23-317.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-318_manual-t,raw/23 - Manual Transmission/23-318.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-319_manual-t,raw/23 - Manual Transmission/23-319.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-320_manual-t,raw/23 - Manual Transmission/23-320.jpg,23,Manual Transmission,service_manual,diagram,False,0.9,"[""specification""]",False
23-321_manual-t,raw/23 - Manual Transmission/23-321.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-322_manual-t,raw/23 - Manual Transmission/23-322.jpg,23,Manual Transmission,service_manual,procedure,False,0.95,"[""specification""]",False
23-323_manual-t,raw/23 - Manual Transmission/23-323.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
23-324_manual-t,raw/23 - Manual Transmission/23-324.jpg,23,Manual Transmission,service_manual,procedure,False,0.9,"[""specification""]",False
25-00-index-a_gear-shi,raw/25 - Gear Shift Mechanism/25-00-index-a.jpg,25,Gear Shift Mechanism,service_manual,index,True,0.95,[],False
25-01_gear-shi,raw/25 - Gear Shift Mechanism/25-01.jpg,25,Gear Shift Mechanism,service_manual,diagram,False,0.9,"[""specification""]",False
25-02_gear-shi,raw/25 - Gear Shift Mechanism/25-02.jpg,25,Gear Shift Mechanism,service_manual,diagram,False,0.95,"[""specification""]",False
25-03_gear-shi,raw/25 - Gear Shift Mechanism/25-03.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-04_gear-shi,raw/25 - Gear Shift Mechanism/25-04.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-05_gear-shi,raw/25 - Gear Shift Mechanism/25-05.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-06_gear-shi,raw/25 - Gear Shift Mechanism/25-06.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-07_gear-shi,raw/25 - Gear Shift Mechanism/25-07.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-08_gear-shi,raw/25 - Gear Shift Mechanism/25-08.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-09_gear-shi,raw/25 - Gear Shift Mechanism/25-09.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-10_gear-shi,raw/25 - Gear Shift Mechanism/25-10.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-11_gear-shi,raw/25 - Gear Shift Mechanism/25-11.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-12_gear-shi,raw/25 - Gear Shift Mechanism/25-12.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-13_gear-shi,raw/25 - Gear Shift Mechanism/25-13.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-14_gear-shi,raw/25 - Gear Shift Mechanism/25-14.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-15_gear-shi,raw/25 - Gear Shift Mechanism/25-15.jpg,25,Gear Shift Mechanism,service_manual,diagram,False,0.9,"[""specification""]",False
25-16_gear-shi,raw/25 - Gear Shift Mechanism/25-16.jpg,25,Gear Shift Mechanism,service_manual,diagram,False,0.9,"[""specification""]",False
25-17_gear-shi,raw/25 - Gear Shift Mechanism/25-17.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-18_gear-shi,raw/25 - Gear Shift Mechanism/25-18.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-19_gear-shi,raw/25 - Gear Shift Mechanism/25-19.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
25-20_gear-shi,raw/25 - Gear Shift Mechanism/25-20.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-21_gear-shi,raw/25 - Gear Shift Mechanism/25-21.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.95,"[""specification""]",False
25-22_gear-shi,raw/25 - Gear Shift Mechanism/25-22.jpg,25,Gear Shift Mechanism,service_manual,procedure,False,0.9,"[""specification""]",False
26-00-index-a_propello,raw/26 - Propellor Shaft/26-00-index-a.jpg,26,Propellor Shaft,service_manual,index,True,0.95,[],False
26-01_propello,raw/26 - Propellor Shaft/26-01.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-01a_propello,raw/26 - Propellor Shaft/26-01a.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-02_propello,raw/26 - Propellor Shaft/26-02.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-03_propello,raw/26 - Propellor Shaft/26-03.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-04_propello,raw/26 - Propellor Shaft/26-04.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-05_propello,raw/26 - Propellor Shaft/26-05.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-06_propello,raw/26 - Propellor Shaft/26-06.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-07_propello,raw/26 - Propellor Shaft/26-07.jpg,26,Propellor Shaft,service_manual,procedure,False,0.92,"[""specification""]",False
26-08_propello,raw/26 - Propellor Shaft/26-08.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-09_propello,raw/26 - Propellor Shaft/26-09.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-10_propello,raw/26 - Propellor Shaft/26-10.jpg,26,Propellor Shaft,service_manual,procedure,False,0.95,"[""specification""]",False
26-11_propello,raw/26 - Propellor Shaft/26-11.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-12_propello,raw/26 - Propellor Shaft/26-12.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-13_propello,raw/26 - Propellor Shaft/26-13.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-14_propello,raw/26 - Propellor Shaft/26-14.jpg,26,Propellor Shaft,service_manual,procedure,False,0.9,"[""specification""]",False
26-15_propello,raw/26 - Propellor Shaft/26-15.jpg,26,Propellor Shaft,service_manual,troubleshooting,False,0.95,"[""procedure""]",False
26-16_propello,raw/26 - Propellor Shaft/26-16.jpg,26,Propellor Shaft,service_manual,troubleshooting,False,0.95,"[""specification""]",False
31-00-index-a_front-ax,raw/31 - Front Axle/31-00-index-a.jpg,31,Front Axle,service_manual,index,True,0.95,[],False
31-00-index-b_front-ax,raw/31 - Front Axle/31-00-index-b.jpg,31,Front Axle,service_manual,index,True,0.95,[],False
31-00-index-c_front-ax,raw/31 - Front Axle/31-00-index-c.jpg,31,Front Axle,service_manual,index,True,0.95,[],False
31-01_front-ax,raw/31 - Front Axle/31-01.jpg,31,Front Axle,service_manual,diagram,False,0.95,[],False
31-02_front-ax,raw/31 - Front Axle/31-02.jpg,31,Front Axle,service_manual,procedure,False,0.92,"[""specification""]",False
31-03_front-ax,raw/31 - Front Axle/31-03.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-04_front-ax,raw/31 - Front Axle/31-04.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-05_1_front-ax,raw/31 - Front Axle/31-05_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-05_2_front-ax,raw/31 - Front Axle/31-05_2.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-05_front-ax,raw/31 - Front Axle/31-05.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-06_1_front-ax,raw/31 - Front Axle/31-06_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-06_front-ax,raw/31 - Front Axle/31-06.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-07_front-ax,raw/31 - Front Axle/31-07.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-08_front-ax,raw/31 - Front Axle/31-08.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-09_1_front-ax,raw/31 - Front Axle/31-09_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-09_2_front-ax,raw/31 - Front Axle/31-09_2.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-09_front-ax,raw/31 - Front Axle/31-09.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-10_1_front-ax,raw/31 - Front Axle/31-10_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-10_front-ax,raw/31 - Front Axle/31-10.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-11_1_front-ax,raw/31 - Front Axle/31-11_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-11_2_front-ax,raw/31 - Front Axle/31-11_2.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-11_front-ax,raw/31 - Front Axle/31-11.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-12_front-ax,raw/31 - Front Axle/31-12.jpg,31,Front Axle,service_manual,diagram,False,0.9,"[""specification""]",False
31-13_front-ax,raw/31 - Front Axle/31-13.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-14_front-ax,raw/31 - Front Axle/31-14.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-15_front-ax,raw/31 - Front Axle/31-15.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-16_1_front-ax,raw/31 - Front Axle/31-16_1.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-16_2_front-ax,raw/31 - Front Axle/31-16_2.jpg,31,Front Axle,service_manual,specification,False,0.8,"[""diagram""]",False
31-16_3_front-ax,raw/31 - Front Axle/31-16_3.jpg,31,Front Axle,service_manual,specification,False,0.8,"[""diagram""]",False
31-16_4_front-ax,raw/31 - Front Axle/31-16_4.jpg,31,Front Axle,service_manual,specification,False,0.95,"[""diagram""]",False
31-16_front-ax,raw/31 - Front Axle/31-16.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-17_front-ax,raw/31 - Front Axle/31-17.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-18_front-ax,raw/31 - Front Axle/31-18.jpg,31,Front Axle,service_manual,troubleshooting,False,0.9,"[""specification""]",False
31-19_front-ax,raw/31 - Front Axle/31-19.jpg,31,Front Axle,service_manual,troubleshooting,False,0.95,[],False
31-20_front-ax,raw/31 - Front Axle/31-20.jpg,31,Front Axle,service_manual,troubleshooting,False,0.95,[],False
31-21_front-ax,raw/31 - Front Axle/31-21.jpg,31,Front Axle,service_manual,specification,False,0.9,"[""procedure""]",False
31-22_front-ax,raw/31 - Front Axle/31-22.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-23_front-ax,raw/31 - Front Axle/31-23.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-24_front-ax,raw/31 - Front Axle/31-24.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-25_front-ax,raw/31 - Front Axle/31-25.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-26_front-ax,raw/31 - Front Axle/31-26.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-27_front-ax,raw/31 - Front Axle/31-27.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-28_front-ax,raw/31 - Front Axle/31-28.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-29_front-ax,raw/31 - Front Axle/31-29.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-30_front-ax,raw/31 - Front Axle/31-30.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-31_front-ax,raw/31 - Front Axle/31-31.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-32_front-ax,raw/31 - Front Axle/31-32.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-33_front-ax,raw/31 - Front Axle/31-33.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-34_front-ax,raw/31 - Front Axle/31-34.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-35_front-ax,raw/31 - Front Axle/31-35.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-36_front-ax,raw/31 - Front Axle/31-36.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-37_front-ax,raw/31 - Front Axle/31-37.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-38_front-ax,raw/31 - Front Axle/31-38.jpg,31,Front Axle,service_manual,specification,False,0.9,"[""procedure""]",False
31-39_front-ax,raw/31 - Front Axle/31-39.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-40_front-ax,raw/31 - Front Axle/31-40.jpg,31,Front Axle,service_manual,procedure,False,0.85,"[""specification""]",False
31-41_front-ax,raw/31 - Front Axle/31-41.jpg,31,Front Axle,service_manual,specification,False,0.9,"[""procedure""]",False
31-42_front-ax,raw/31 - Front Axle/31-42.jpg,31,Front Axle,service_manual,specification,False,0.9,"[""procedure""]",False
31-43_front-ax,raw/31 - Front Axle/31-43.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-44_front-ax,raw/31 - Front Axle/31-44.jpg,31,Front Axle,service_manual,diagram,False,0.9,"[""specification""]",False
31-45_front-ax,raw/31 - Front Axle/31-45.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-46_front-ax,raw/31 - Front Axle/31-46.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
31-47_front-ax,raw/31 - Front Axle/31-47.jpg,31,Front Axle,service_manual,procedure,False,0.9,"[""specification""]",False
31-48_front-ax,raw/31 - Front Axle/31-48.jpg,31,Front Axle,service_manual,procedure,False,0.95,"[""specification""]",False
33-00-index-a_rear-axl,raw/33 - Rear Axle/33-00-index-a.jpg,33,Rear Axle,service_manual,index,True,0.95,[],False
33-00_1_rear-axl,raw/33 - Rear Axle/33-00_1.jpg,33,Rear Axle,service_manual,procedure,False,0.9,"[""specification""]",False
33-00_2_rear-axl,raw/33 - Rear Axle/33-00_2.jpg,33,Rear Axle,service_manual,specification,False,0.9,"[""diagram""]",False
33-00_rear-axl,raw/33 - Rear Axle/33-00.jpg,33,Rear Axle,service_manual,diagram,False,0.9,[],False
33-01_1_rear-axl,raw/33 - Rear Axle/33-01_1.jpg,33,Rear Axle,service_manual,procedure,False,0.9,"[""specification""]",False
33-01_rear-axl,raw/33 - Rear Axle/33-01.jpg,33,Rear Axle,service_manual,procedure,False,0.95,"[""specification""]",False
33-02_rear-axl,raw/33 - Rear Axle/33-02.jpg,33,Rear Axle,service_manual,procedure,False,0.95,"[""specification""]",False
33-03_rear-axl,raw/33 - Rear Axle/33-03.jpg,33,Rear Axle,service_manual,procedure,False,0.9,"[""specification""]",False
33-04_rear-axl,raw/33 - Rear Axle/33-04.jpg,33,Rear Axle,service_manual,procedure,False,0.9,"[""specification""]",False
33-05_rear-axl,raw/33 - Rear Axle/33-05.jpg,33,Rear Axle,service_manual,procedure,False,0.95,"[""specification""]",False
33-06_rear-axl,raw/33 - Rear Axle/33-06.jpg,33,Rear Axle,service_manual,procedure,False,0.9,"[""specification""]",False
